,Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Year,Country
13,60401206.0,30828271.0,29572935.0,12.0,9.6,11.0,22.219999313354503,1.37999999523163,0.730000019073486,9.38000011444092,4.75,2544829090909.09,2.35820891177532,33767272727.2727,13881818181.8182,6270.98405949047,1.35210001468658,88.15744775015949,2005,Great Britain
14,59987905.0,30644479.0,29343426.0,11.9,9.7,11.0,22.2999992370605,1.27999997138977,0.6000000238418579,9.52999973297119,4.59000015258789,2421814353716.59,2.05659257553974,25075064079.0919,18409007689.491,6138.754137188161,1.13709998130798,88.619731855703,2004,Great Britain
15,59647577.0,30500243.0,29147334.0,11.7,10.2,11.0,23.3400001525879,1.25,0.5799999833106989,10.239999771118198,4.80999994277954,2057093877551.02,3.1539382950438397,26084897959.1837,17965714285.7143,6174.55089583941,0.934899985790253,88.8249825531305,2003,Great Britain
16,59370479.0,30388688.0,28981791.0,11.3,10.2,11.0,23.9099998474121,1.38999998569489,0.6899999976158139,10.8100004196167,5.03999996185303,1784076738609.11,2.9867344853860898,23065047961.6307,16348920863.3094,6142.74983363365,0.970000028610229,88.53442837935872,2002,Great Britain
17,59119673.0,30288314.0,28831359.0,11.3,10.2,11.0,24.6399993896484,1.38999998569489,0.680000007152557,11.369999885559098,4.699999809265139,1643908161796.46,2.17361239096572,11628040880.9558,12857348495.7536,6141.982551222839,0.852800011634827,87.82897536435259,2001,Great Britain
18,58892514.0,30195954.0,28696560.0,11.5,10.3,11.0,25.1700000762939,1.53999996185303,0.769999980926514,11.9499998092651,5.55999994277954,1662127402027.54,3.26106270826374,6121954909.97125,14139809350.8852,6114.52925918564,0.9617999792099,88.410363733096,2000,Great Britain
19,58682466.0,30107684.0,28574782.0,11.9,10.8,11.0,25.809999465942397,1.54999995231628,0.7599999904632572,12.5600004196167,6.03999996185303,1685762821549.91,1.6650843808868403,-5623685487.78515,14777544086.7174,6007.484416213871,0.9489176570480621,87.23515522571121,1999,Great Britain
20,58487141.0,30022752.0,28464389.0,12.3,10.8,11.0,26.6700000762939,1.7200000286102302,0.9200000166893009,13.109999656677198,6.199999809265139,1653391851606.49,6.21703184340741,5548221265.31964,15963895329.5793,5908.871490230649,1.02970432391514,86.77063541035419,1998,Great Britain
21,58316954.0,29946989.0,28369965.0,12.5,10.8,11.0,26.8600006103516,1.85000002384186,1.05999994277954,13.279999732971199,7.07000017166138,1559569417157.83,7.01177682425562,-3083564178.12705,15122789783.89,5831.957547028261,1.02847968902927,86.71951891287571,1997,Great Britain
22,58166950.0,29878746.0,28288204.0,12.6,10.9,11.0,27.4200000762939,1.95000004768372,1.1599999666214,13.960000038147,8.189999580383299,1421514820592.82,3.6146600102412703,-4748914196.567861,15614664586.5835,5815.828404274251,0.9435868971276659,87.56976161970059,1996,Great Britain
23,58019030.0,29809443.0,28209587.0,12.6,11.1,11.0,27.4200000762939,2.04999995231628,1.23000001907349,14.0900001525879,8.689999580383299,1346422597443.59,1.123215889409,-5289507653.463779,17004891904.6868,5575.8084890423,1.0602290988460301,87.7110281414457,1995,Great Britain
24,57865745.0,29735240.0,28130505.0,13.0,10.8,11.0,27.780000686645497,2.07999992370605,1.1599999666214,14.3100004196167,9.64999961853027,1140489745944.29,5.70864958061512,-2018213957.7594101,15112739516.3759,5380.264265153761,1.02142848392085,87.79003821629101,1994,Great Britain
25,57718614.0,29662005.0,28056609.0,13.2,11.4,11.0,29.3899993896484,2.04999995231628,1.08000004291534,15.8100004196167,10.3500003814697,1061388722255.55,3.4638675075223397,-5758618776.24475,13605097480.5039,5491.98911810322,0.775204971316571,87.7901654311314,1993,Great Britain
26,57580402.0,29591772.0,27988630.0,13.6,11.0,11.0,29.8600006103516,2.10999989509583,1.13999998569489,16.129999160766598,9.77999973297119,1179659529659.53,2.4908177407836,-5196340821.34082,14987909792.9098,5452.393333412299,0.8407377955689591,89.21274479195542,1992,Great Britain
27,57424897.0,29511839.0,27913058.0,13.8,11.3,11.0,30.4200000762939,2.16000008583069,1.19000005722046,16.4400005340576,8.550000190734862,1142797178130.51,-0.31895516023456605,-8443393298.05997,14640067019.4004,5451.67717061817,0.6082641311365781,90.1991745971751,1991,Great Britain
28,57247586.0,29420457.0,27827129.0,13.9,11.2,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,1093169389204.55,0.712152451399177,-8926157670.45454,14275864701.7045,5356.57521000099,0.6511339784235172,90.6525858303153,1990,Great Britain
29,57076711.0,29332580.0,27744131.0,13.6,11.5,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,926884816753.927,1.6143257177715802,-5625243782.72251,16324918111.259304,5295.22452686526,3.067520277872536,89.9276908120609,1989,Great Britain
30,56928327.0,29256430.0,27671897.0,13.8,11.4,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,910122732123.7991,5.3582304933131395,-4107452863.7495604,16324918111.259304,5232.737649219871,3.067520277872536,91.2895043151177,1988,Great Britain
31,56802050.0,29191373.0,27610677.0,13.7,11.3,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,745162608269.325,3.9984193494482403,-3932876286.975,16324918111.259304,5082.439806309811,3.067520277872536,92.33756250297708,1987,Great Britain
32,56681396.0,29128231.0,27553165.0,13.3,11.7,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,601452653180.885,5.10357610712447,-2383163295.2213397,16324918111.259304,4953.65357621044,3.067520277872536,92.069965513976,1986,Great Britain
33,56550268.0,29058303.0,27491965.0,13.3,11.9,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,489285164271.04706,2.4267948738522698,-3513010780.28747,16324918111.259304,4826.71452591524,3.067520277872536,91.895551631486,1985,Great Britain
34,56422072.0,28988455.0,27433617.0,12.9,11.4,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,461487097632.349,1.93848991687801,-1800887204.0436301,16324918111.259304,4597.73969307614,3.067520277872536,92.422532273823,1984,Great Britain
35,56332848.0,28937670.0,27395178.0,12.8,11.7,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,489618008185.539,3.98977653544689,-2548529634.6824303,16324918111.259304,4549.175287569339,3.067520277872536,92.956423340398,1983,Great Britain
36,56313641.0,28922488.0,27391153.0,12.8,11.8,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,515048916841.37,2.0131882645070602,-4500681341.71908,16324918111.259304,4480.335412870921,3.067520277872536,93.80622994278879,1982,Great Britain
37,56333829.0,28928000.0,27405829.0,13.0,11.7,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,540765675241.15796,-1.2167432876897502,-4104029340.83601,16324918111.259304,4572.95384625817,3.067520277872536,94.6628254520697,1981,Great Britain
38,56314216.0,28914208.0,27400008.0,13.4,11.7,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,564947710899.3729,-1.58920362348771,-4672265861.02719,16324918111.259304,4683.93273911511,3.067520277872536,94.9688920896348,1980,Great Britain
39,56246951.0,28877063.0,27369888.0,13.1,12.0,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,438994070309.19104,1.18141974355383,-2396073697.58577,16324918111.259304,4922.91573280123,3.067520277872536,95.2324687893839,1979,Great Britain
40,56196504.0,28849694.0,27346810.0,12.2,11.9,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,335883029721.956,4.9264164276692695,-1044997123.6816901,16324918111.259304,4729.8493870721895,3.067520277872536,95.1401604440737,1978,Great Britain
41,56193492.0,28848531.0,27344961.0,11.7,11.7,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,263066457352.172,0.670819310078869,-1197852782.1385,16324918111.259304,4668.42316900327,3.067520277872536,94.81714574014539,1977,Great Britain
42,56211968.0,28861145.0,27350823.0,12.0,12.1,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,232614555256.065,1.4581636926238,307031446.540881,16324918111.259304,4587.68851501517,3.067520277872536,95.21395111099069,1976,Great Britain
43,56225800.0,28874608.0,27351192.0,12.4,11.8,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,241756637168.142,1.14991943735667,136555309.73451298,16324918111.259304,4492.421628505061,3.067520277872536,95.86926242663601,1975,Great Britain
44,56229974.0,28887087.0,27342887.0,13.1,11.9,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,206131369798.971,-5.86860957072798,866692379.616643,16324918111.259304,4534.25427513091,3.067520277872536,95.6598410202742,1974,Great Britain
45,56194527.0,28882721.0,27311806.0,13.9,11.9,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,192537971582.558,3.86447281063246,806658500.734934,16324918111.259304,4671.71829740644,3.067520277872536,96.499588911977,1973,Great Britain
46,56086065.0,28842186.0,27243879.0,14.9,12.0,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,169965034965.035,3.35120765677046,277002997.00299704,16324918111.259304,4372.63694645007,3.067520277872536,96.1994913363789,1972,Great Britain
47,55896223.0,28758161.0,27138062.0,16.1,11.5,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,148113896325.14,1.21605941736796,433514237.04064196,16324918111.259304,4254.65241184543,3.067520277872536,96.41644847279079,1971,Great Britain
48,55663250.0,28648311.0,27014939.0,16.2,11.8,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,130671946244.3,1.8576348885250749,493136549.076074,16324918111.259304,4166.9324015396205,3.067520277872536,96.48387395833299,1970,Great Britain
49,55441750.0,28539642.0,26902108.0,16.6,11.9,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,116464702803.218,1.8576348885250749,-7533358975.19857,16324918111.259304,4006.3309689899797,3.067520277872536,95.9861596067839,1969,Great Britain
50,55211700.0,28422857.0,26788843.0,17.2,11.9,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,107759910067.889,1.8576348885250749,-7533358975.19857,16324918111.259304,3762.5901756330604,3.067520277872536,96.1744474187115,1968,Great Britain
51,54943600.0,28285449.0,26658151.0,17.5,11.2,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,113116888210.78699,1.8576348885250749,-7533358975.19857,16324918111.259304,3506.8870623694106,3.067520277872536,96.4875453979975,1967,Great Britain
52,54648500.0,28136952.0,26511548.0,17.9,11.8,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,108572752102.045,1.8576348885250749,-7533358975.19857,16324918111.259304,3425.8030870014695,3.067520277872536,96.8766932973598,1966,Great Britain
53,54348050.0,27991184.0,26356866.0,18.3,11.6,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,101824755078.991,1.8576348885250749,-7533358975.19857,16324918111.259304,3330.18387964242,3.067520277872536,97.6170231109173,1965,Great Britain
54,54000000.0,27827179.0,26172821.0,18.8,11.3,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,94407558351.1616,1.8576348885250749,-7533358975.19857,16324918111.259304,3127.4629629629603,3.067520277872536,98.6064971913892,1964,Great Britain
55,53650000.0,27667276.0,25982724.0,18.5,12.2,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,86561961812.3249,1.8576348885250749,-7533358975.19857,16324918111.259304,3002.08760484623,3.067520277872536,98.86813184115749,1963,Great Britain
56,53250000.0,27484998.0,25765002.0,18.3,11.9,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,81247564156.8246,1.8576348885250749,-7533358975.19857,16324918111.259304,2780.6572769953004,3.067520277872536,99.2077619254778,1962,Great Britain
57,52800000.0,27277700.0,25522300.0,17.9,12.0,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,77741965703.3544,1.8576348885250749,-7533358975.19857,16324918111.259304,2553.6931818181797,3.067520277872536,99.3683757809818,1961,Great Britain
58,52400000.0,27094990.0,25305010.0,17.5,11.5,11.0,23.1389284815107,1.4682142819677082,0.7953571443046844,10.626071453094482,6.554285679544719,73233967692.1028,1.8576348885250749,-7533358975.19857,16324918111.259304,2412.1374045801504,3.067520277872536,99.4647102021474,1960,Great Britain
0,57792520.0,29297427.0,28495093.0,20.51,9.435,9.0,23.1299991607666,5.15999984741211,3.8800001144409197,11.619999885559098,26.9099998474121,404842116738.074,-0.714556699705241,-11288811310.3469,9211178768.16358,3991.581354050453,10.343299865722699,87.4075277303104,2018,South Africa
1,57009751.0,28888314.0,28121437.0,20.908,9.498,9.0,23.3400001525879,5.28000020980835,3.7699999809265097,12.210000038147,27.0400009155273,381448814653.456,1.11312227290306,-10575832463.2499,9512565346.39335,3991.581354050453,10.2253999710083,87.4075277303104,2017,South Africa
2,56207649.0,28471936.0,27735713.0,21.314,9.599,9.0,23.3299999237061,5.57000017166138,3.8800001144409197,11.9099998474121,26.5400009155273,323585509674.481,-1.6574773148846698,-8291430980.09355,7811956311.86773,3991.581354050453,10.7053003311157,87.4075277303104,2016,South Africa
3,55386369.0,28049365.0,27337004.0,21.719,9.769,9.0,23.8299999237061,5.610000133514401,4.230000019073491,11.729999542236301,25.149999618530302,346709790458.563,1.84660987913172,-7943171747.433471,7745421796.450391,3991.581354050453,10.2917003631592,87.4075277303104,2015,South Africa
4,54544184.0,27620134.0,26924050.0,22.113000000000003,10.044,9.0,23.4200000762939,4.65000009536743,3.20000004768372,12.029999732971199,24.8899993896484,381198869776.106,-0.05091164694349,-9453635055.88138,8103329441.923941,4198.04611982095,9.90810012817383,86.7914316914016,2014,South Africa
5,53687125.0,27186808.0,26500317.0,22.483,10.43,9.0,23.510000228881804,4.980000019073491,3.49000000953674,12.3999996185303,24.559999465942397,400886013595.573,0.0282602835947898,-9691301734.67907,7724469130.1734705,4285.64576702515,9.781999588012699,86.57530458307659,2013,South Africa
6,52832659.0,26757264.0,26075395.0,22.815,10.918,9.0,23.440000534057603,4.82999992370605,3.58999991416931,12.25,24.7299995422363,434400545085.81104,-0.047718954305239,-10883811008.6603,8586837257.457459,4366.030488830779,10.6075000762939,87.15523380623391,2012,South Africa
7,52003759.0,26341727.0,25662032.0,23.096999999999998,11.482999999999999,9.0,24.1700000762939,4.59999990463257,3.45000004768372,12.9399995803833,24.6399993896484,458201514136.97705,1.1652798651184098,-10719863381.5813,9365149068.322979,4566.323753634811,11.3718004226685,87.0396420075922,2011,South Africa
8,51216967.0,25947466.0,25269501.0,23.305,12.085,9.0,24.399999618530302,4.84999990463257,3.7699999809265097,13.0100002288818,24.6800003051758,417365076968.257,2.02755139911493,-8131317270.39283,8797168893.07764,4542.59620644854,11.787699699401902,87.4612414084292,2010,South Africa
9,50477013.0,25576554.0,24900459.0,23.416999999999998,12.677,9.0,25.25,5.050000190734861,3.6199998855590803,13.1000003814697,23.5200004577637,329753048857.052,3.3213137787903397,-6627447278.04855,7912411661.96585,4428.15425706747,10.9875001907349,87.6756697252912,2009,South Africa
10,49779472.0,25226850.0,24552622.0,23.433000000000003,13.206,9.0,25.7700004577637,5.57000017166138,4.11999988555908,13.1000003814697,22.4099998474121,316132138757.081,-4.559394441743191,-8942405461.67627,8132463758.29177,4665.176038829821,11.5638999938965,88.1486688054943,2008,South Africa
11,49119766.0,24895876.0,24223890.0,23.366999999999997,13.624,9.0,25.8899993896484,6.0100002288818395,4.46000003814697,13.0900001525879,26.5400009155273,333075462599.71,2.11058612311884,-9767791750.64581,7846971470.74687,4851.69249381196,10.3747997283936,87.71745546414749,2007,South Africa
12,48489464.0,24579340.0,23910124.0,23.238000000000003,13.897,9.0,26.0400009155273,6.5,4.90999984741211,13.270000457763699,28.3400001525879,303860874149.007,5.07302949790325,-5135494351.32541,6232115159.122789,4721.93299558849,10.757399559021001,87.1137981553145,2006,South Africa
13,47880595.0,24273136.0,23607459.0,23.073,13.994000000000002,9.0,26.25,7.01999998092651,5.389999866485599,13.609999656677198,29.1200008392334,288868489078.987,5.545485697858269,-4941581620.61862,6023248832.41866,4636.93068141697,10.9924001693726,87.15671804543551,2005,South Africa
14,47291610.0,23976130.0,23315480.0,22.901999999999997,13.897,9.0,26.4200000762939,7.57000017166138,5.889999866485599,13.9200000762939,29.4500007629395,255806631391.55103,2.9293639879525,-4311345728.12979,6169329752.15567,4589.9050592695,12.3071002960205,86.99483552941092,2004,South Africa
15,46719203.0,23686434.0,23032769.0,22.763,13.63,9.0,26.600000381469698,8.14000034332275,6.40999984741211,14.1499996185303,32.310001373291,197020241490.07898,4.574577081686071,-4609435932.68735,5228872936.137589,4559.773847169439,13.063099861145,86.02328014633291,2003,South Africa
16,46150913.0,23397962.0,22752951.0,22.691999999999997,13.225,9.0,26.7700004577637,8.71000003814697,6.900000095367429,14.3100004196167,33.2900009155273,129088132201.846,6.543416488305921,-2789188573.81388,3817099699.26096,4528.8161471475105,13.895899772644,84.8983427744315,2002,South Africa
17,45571272.0,23103252.0,22468020.0,22.715,12.709000000000001,9.0,26.989999771118196,9.31999969482422,7.639999866485599,14.710000038147,30.690000534057603,135429607036.658,0.713942129221422,-3737397202.99215,3808892278.02816,4302.11822922125,15.6297998428345,85.678084496442,2001,South Africa
18,44967713.0,22796107.0,22171606.0,22.854,12.107000000000001,9.0,27.25,9.93000030517578,8.300000190734862,14.960000038147,29.8799991607666,151753369491.916,3.60183701501198,-3173578489.2936397,3967968183.5211396,4579.95273186341,16.2558994293213,84.2434264809192,2000,South Africa
19,44338551.0,22476167.0,21862384.0,23.119,11.448,9.0,27.3299999237061,10.2799997329712,8.63000011444092,15.1700000762939,29.9130001068115,151516560274.982,-0.15684667330853602,-3208282183.48474,4312766118.34029,4470.96252649303,18.2213200307393,84.6527318056298,1999,South Africa
20,43682259.0,22142307.0,21539952.0,23.499000000000002,10.767000000000001,9.0,27.489999771118196,10.539999961853,8.88000011444092,15.4099998474121,29.94700050354,152982541794.042,-0.7183462375593729,-3163359441.4196,4641766365.79057,4606.90460170569,17.272490038871,84.45705295587149,1998,South Africa
21,42987456.0,21787049.0,21200407.0,23.983,10.105,9.0,27.6200008392334,10.7399997711182,9.079999923706051,15.5699996948242,29.9069995880127,168976663845.486,1.21257828114479,-3221354166.66667,5518601258.68056,4818.49868017312,17.1071913418366,84.9071577134962,1997,South Africa
22,42241007.0,21401432.0,20839575.0,24.572,9.498,9.0,27.760000228881804,10.9499998092651,9.25,15.729999542236301,29.874000549316396,163236785802.34,2.0234938244959597,-3112134533.5287104,5577128834.9266205,4705.9484164286105,17.4377706017221,84.99355587955459,1996,South Africa
23,41435761.0,20980414.0,20455347.0,25.276,8.98,9.0,27.940000534057603,11.130000114440902,9.4399995803833,15.9300003051758,29.8939990997314,171735223677.318,2.88444321139529,-2874748421.6040397,5360861404.42778,4157.5681450619395,18.113079676027102,86.30137003500141,1995,South Africa
24,40564061.0,20519403.0,20044658.0,26.107,8.577,9.0,28.0900001525879,11.270000457763699,9.52000045776367,16.0799999237061,29.8889999389648,153512625915.287,0.226900676807887,-2421707784.1613197,5765086966.31745,4068.4782522144396,18.562881558955898,86.15283213491129,1994,South Africa
25,39633754.0,20023534.0,19610220.0,27.055,8.288,9.0,28.239999771118196,11.390000343322802,9.64999961853027,16.229999542236303,29.922000885009798,147196639471.18802,3.0752357697535,-2662423111.0567102,5037914833.06301,4023.28782683568,18.585950063784,86.65011080026599,1993,South Africa
26,38672611.0,19509646.0,19162965.0,28.095,8.109,9.0,28.399999618530302,11.479999542236301,9.76000022888184,16.3999996185303,29.9799995422363,134545231416.55,-0.546393950348076,-2945652173.9130397,4726157082.74895,3997.04069632123,18.3632170243738,85.1541575607375,1992,South Africa
27,37718952.0,19001034.0,18717918.0,29.194000000000003,8.041,9.0,28.5499992370605,11.5100002288818,9.77999973297119,16.520000457763697,29.9549999237061,123943432441.241,-0.300804389578602,-3208271466.33832,5168580016.65882,4128.26952350108,17.4661188204403,86.27079086727942,1991,South Africa
28,36800507.0,18514600.0,18285907.0,30.311999999999998,8.082,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,115552349036.929,-1.60311311181674,-4267348624.8389797,4861399420.63443,4238.74594988596,16.6278217077773,86.1560071464834,1990,South Africa
29,35930056.0,18057604.0,17872452.0,31.408,8.22,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,99030856824.7526,0.632108147431282,-3369457357.98626,4854199572.76486,4271.3264905571,13.745118625981656,85.75874843217159,1989,South Africa
30,35100905.0,17626103.0,17474802.0,32.445,8.434,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,95176640968.0367,1.35067174861467,-3172246799.2174897,5062751061.97911,4255.16094243154,13.745118625981656,87.1673524930403,1988,South Africa
31,34297727.0,17212169.0,17085558.0,33.388000000000005,8.699,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,88573697223.1721,4.73391992398004,-3116844845.42029,4560337912.027639,4175.116327679671,13.745118625981656,88.5555062554156,1987,South Africa
32,33495956.0,16802774.0,16693182.0,34.207,8.997,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,67521602553.14,-4.22209138604508,-2945692219.05117,3086171672.67105,4205.70172709804,13.745118625981656,88.04374172874559,1986,South Africa
33,32678876.0,16388853.0,16290023.0,34.87,9.308,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,59082638803.5266,-8.5434098200211,-2570585662.57635,2821407339.20058,4117.79768679926,13.745118625981656,88.7753766417448,1985,South Africa
34,31841588.0,15968273.0,15873315.0,35.355,9.621,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,77344092906.7265,5.76491084356476,-2993335152.80888,3429863195.92684,4034.9746375714703,13.745118625981656,89.3491292378754,1984,South Africa
35,30993762.0,15545816.0,15447946.0,35.681999999999995,9.93,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,87415851375.5347,-0.7315301926589091,-3356969751.97145,3589444395.22295,3789.5367461362102,13.745118625981656,90.26569560315559,1983,South Africa
36,30150448.0,15127434.0,15023014.0,35.882,10.232999999999999,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,78423059789.8803,-2.35370049312921,-3127602210.68469,4125008922.7493296,3750.22619896063,13.745118625981656,90.50629181867771,1982,South Africa
37,29333095.0,14721777.0,14611318.0,35.983000000000004,10.527999999999999,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,85454420500.0266,-2.11403881612171,-3579165185.9584703,5166486772.72706,3678.8821636448497,13.745118625981656,89.88170228118229,1981,South Africa
38,28556771.0,14334902.0,14221869.0,36.031,10.815,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,82980483387.953,7.33868615442277,-3325485114.42097,4843138938.84011,3519.2704385240204,13.745118625981656,89.02954741017379,1980,South Africa
39,27827325.0,13968991.0,13858334.0,36.079,11.102,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,57645721018.0263,0.501652551875239,-2339604656.16333,3219628539.52222,3329.4612399862394,13.745118625981656,88.7355332109377,1979,South Africa
40,27138966.0,13621526.0,13517440.0,36.167,11.401,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,46739449961.9073,2.36920370774799,-1952699998.40855,2941699997.60251,3107.5981303046,13.745118625981656,89.06793066183121,1978,South Africa
41,26480915.0,13288166.0,13192749.0,36.324,11.717,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,40651349966.8691,-3.1123244064871205,-1737649998.5838199,2693299997.8049603,2958.81014685482,13.745118625981656,89.02464697258159,1977,South Africa
42,25836890.0,12962403.0,12874487.0,36.563,12.052999999999999,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,36603349970.1683,-4.21584461225514,-1501899998.77595,2336799998.09551,2885.4091959210305,13.745118625981656,89.22440371463742,1976,South Africa
43,25195184.0,12639531.0,12555653.0,36.878,12.405999999999999,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,38114542813.0982,-8.08363095738433,-1538861481.63293,2770762017.45683,2749.1761917674394,13.745118625981656,88.7791232808579,1975,South Africa
44,24552540.0,12318137.0,12234403.0,37.241,12.773,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,36807721037.6395,2.59681729442502,-1249490410.27413,3031743516.0950603,2629.5446418171,13.745118625981656,89.1592604020521,1974,South Africa
45,23913090.0,11999762.0,11913328.0,37.611,13.147,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,29295674714.2466,10.891495643043802,-925126569.9235779,2011645937.0923898,2503.6496747179103,13.745118625981656,89.4228939751774,1973,South Africa
46,23281517.0,11686265.0,11595252.0,37.955999999999996,13.522,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,21357435928.3439,2.01664205330172,-702461651.925066,1540212214.59126,2389.2343441366,13.745118625981656,89.1788981397106,1972,South Africa
47,22665265.0,11380628.0,11284637.0,38.266,13.892000000000001,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,20333691315.9642,0.946404281434478,-655745116.3575059,1491855094.14384,2239.9032175445604,13.745118625981656,89.6365378545042,1971,South Africa
48,22069783.0,11084997.0,10984786.0,38.542,14.255,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,18418392640.3787,0.946404281434478,-663599734.838818,1244599502.68293,3991.581354050453,13.745118625981656,87.4075277303104,1970,South Africa
49,21496075.0,10799785.0,10696290.0,38.797,14.609000000000002,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,16780393294.8904,0.946404281434478,-599199760.5717599,1311799475.8311698,3991.581354050453,13.745118625981656,87.4075277303104,1969,South Africa
50,20942147.0,10524045.0,10418102.0,39.049,14.952,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,14894594048.4181,0.946404281434478,-516599793.577055,1247399501.56411,3991.581354050453,13.745118625981656,87.4075277303104,1968,South Africa
51,20406863.0,10256911.0,10149952.0,39.313,15.287,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,13777394494.8287,0.946404281434478,-449399820.42882,1373399451.21705,3991.581354050453,13.745118625981656,87.4075277303104,1967,South Africa
52,19888259.0,9997049.0,9891210.0,39.588,15.614,9.0,25.9721429007394,7.808571474892751,6.24607140677316,13.977142810821528,27.99896444593157,12354995063.1911,0.946404281434478,-433999826.582349,1118599553.02999,3991.581354050453,13.745118625981656,87.4075277303104,1966,South Africa
